Student ID,Name,Gender,University,Room Type,Budget,District,Location,Area,Pin,Near Rail Station,Near University,Near School,Near Roadside,Availability of Mess,Availability of Pen Guest,Room Information
405,Aaina Bhatti,Female,Chaudhry Ltd,Double,2500,Alipurduar,Kottayam,Bava Road,353755,No,No,No,Yes,Yes,No,Yes
421,Nayantara Singhal,Male,"Ramakrishnan, Ganguly and Sood",Copper,2100,Jalpaiguri,Thanjavur,Raj,777890,No,Yes,Yes,Yes,Yes,No,No
992,Myra Sur,Male,Mannan and Sons,Double,2100,Darjeeling,Khammam,Bose Ganj,390106,Yes,Yes,No,No,Yes,No,No
89,Advik Sheth,Male,Dhingra Ltd,Double,2000,Purulia,Bhilai,Acharya Nagar,366567,No,No,No,No,Yes,No,Yes
5,Rasha Chandran,Male,Sastry-Ganesh,Copper,2200,Jalpaiguri,Bareilly,Sastry Nagar,613428,Yes,Yes,No,Yes,No,Yes,No
208,Lakshit Johal,Male,Sagar Ltd,Copper,2400,Birbhum,Eluru,Sheth Path,476696,Yes,No,No,No,No,Yes,Yes
108,Darshit Baral,Male,Vig Inc,Single,2200,Purulia,Meerut,Rajagopal Zila,169666,Yes,Yes,No,No,No,Yes,No
559,Nishith Mallick,Male,Sidhu Ltd,Double,2100,Alipurduar,Satara,Chatterjee,944323,No,No,No,No,Yes,No,No
447,Yakshit Walia,Female,"Gola, Ganesan and Hans",Double,2000,Kalimpong,Vijayanagaram,Ahuja,329068,No,No,No,Yes,Yes,No,No
722,Pihu Shah,Female,"Bava, Biswas and Uppal",Double,2500,Nadia,Chandigarh,Kakar Marg,856439,No,No,No,Yes,Yes,No,No
120,Riaan Mallick,Male,Dugal and Sons,Copper,2300,Paschim Bardhaman,Jorhat,Saran Path,527873,Yes,Yes,Yes,Yes,Yes,No,No
220,Rohan Srinivasan,Male,"Vora, Hayre and Khatri",Single,2100,Uttar Dinajpur,Kurnool,Dube Path,878541,Yes,No,No,Yes,Yes,No,Yes
114,Shamik Doshi,Male,"Bawa, Tank and Keer",Double,2100,Jalpaiguri,Dehradun,Bajwa Nagar,159453,No,No,No,No,Yes,No,No
392,Aaina Saraf,Female,Bhargava PLC,Single,2300,Darjeeling,Guwahati,Kala Circle,790484,Yes,No,No,Yes,No,Yes,No
48,Baiju Kala,Male,"Sridhar, Buch and Sane",Double,2500,Darjeeling,Jaipur,Bora Zila,175170,No,No,No,Yes,No,Yes,Yes
846,Anvi Chad,Male,Sankar Inc,Single,2100,Paschim Medinipur,South Dumdum,Vig Road,501074,No,Yes,Yes,No,Yes,No,No
795,Arnav Mani,Male,Srinivas-Sur,Copper,2500,Jhargram,Vijayanagaram,Kapoor Chowk,426438,No,Yes,No,Yes,No,Yes,Yes
683,Vedika Atwal,Female,Bhardwaj LLC,Copper,2200,Hooghly,Aurangabad,Mangal Street,744848,Yes,No,Yes,Yes,No,Yes,No
390,Alisha Kunda,Male,Karpe and Sons,Single,2300,Purba Bardhaman,Pallavaram,Lala,560368,No,No,No,Yes,Yes,No,No
596,Ehsaan Ram,Male,Sani LLC,Double,2200,Uttar Dinajpur,Bhiwani,Sibal Street,352158,Yes,Yes,Yes,No,No,Yes,No
404,Shayak Amble,Male,Chacko-Mani,Copper,2500,Birbhum,Kochi,Sengupta Street,204927,No,Yes,No,No,Yes,No,Yes
730,Hrishita Dixit,Male,Kakar-Goyal,Copper,2300,Kolkata,Ratlam,Basak Street,212826,No,No,No,No,No,Yes,Yes
910,Nayantara Garde,Male,Sampath LLC,Copper,2500,Alipurduar,Bhalswa Jahangir Pur,Basak Path,882809,Yes,Yes,No,Yes,No,Yes,Yes
133,Eshani Toor,Female,Iyer LLC,Single,2100,Dakshin Dinajpur,Pallavaram,Ahuja Street,987171,No,Yes,Yes,Yes,Yes,No,Yes
103,Abram Chahal,Female,"Sani, Sidhu and Srinivasan",Copper,2200,South 24 Parganas,Sultan Pur Majra,Warrior Ganj,764092,Yes,Yes,Yes,No,Yes,No,No
170,Hridaan Garg,Male,Walia-Lad,Single,2000,Bankura,Lucknow,Deshmukh Marg,520205,No,No,Yes,No,Yes,No,No
962,Gokul Contractor,Female,Sankaran and Sons,Single,2000,Hooghly,Dhule,Borde Nagar,755255,No,No,No,No,Yes,No,No
465,Gokul Sanghvi,Female,"Soni, Loke and Date",Copper,2300,North 24 Parganas,Kamarhati,Apte,395635,Yes,No,No,No,No,Yes,No
221,Keya Lanka,Female,Char-Dani,Single,2000,Jhargram,Akola,Kala Path,82664,Yes,Yes,No,Yes,Yes,No,Yes
244,Seher Varty,Male,"Bansal, Chaudhry and Ramanathan",Copper,2400,Kolkata,Etawah,Bhasin Road,35782,No,No,No,No,No,Yes,Yes
171,Emir Bawa,Female,Ramaswamy-Kuruvilla,Copper,2200,Purba Medinipur,Kota,Dasgupta Marg,410310,Yes,No,Yes,No,No,Yes,No
130,Lavanya Gera,Male,"Rama, Deo and Mannan",Copper,2200,Paschim Bardhaman,Vijayanagaram,Ben Nagar,463828,Yes,Yes,Yes,Yes,No,Yes,No
595,Inaaya  Chacko,Male,"Loyal, Sha and Kala",Single,2000,Birbhum,Hazaribagh,Brahmbhatt Circle,913182,No,Yes,No,Yes,Yes,No,Yes
354,Trisha Kara,Male,Varghese-Sheth,Double,2500,Paschim Medinipur,Bhiwani,Ramesh,557903,Yes,Yes,No,Yes,No,Yes,Yes
695,Shayak Bhakta,Female,Chauhan Group,Copper,2000,Cooch Behar,Khora ,Gupta Road,76431,No,No,No,Yes,No,Yes,Yes
173,Onkar Goel,Male,Hora Inc,Single,2400,Bankura,Kochi,Kunda Road,30712,No,No,Yes,No,No,Yes,No
315,Stuvan Hayre,Female,"Mander, Tella and Bhagat",Copper,2300,Jhargram,Kishanganj,Thaman Chowk,65426,Yes,No,No,No,Yes,No,No
794,Jayesh Sanghvi,Male,"Varghese, Sethi and Chhabra",Double,2100,Birbhum,Bangalore,Dhillon Chowk,62525,Yes,Yes,Yes,Yes,No,Yes,Yes
796,Sumer Bedi,Male,"Basu, Uppal and Chaudhry",Double,2200,Kalimpong,Amroha,Solanki Path,678071,No,Yes,Yes,No,No,Yes,No
878,Zaina D’Alia,Male,"Batra, Koshy and Kumar",Single,2300,Jalpaiguri,Adoni,Baral Nagar,753490,No,Yes,No,No,Yes,No,No
222,Fateh Gulati,Female,Loke-Saran,Single,2300,Nadia,Hyderabad,Borde Marg,673105,Yes,Yes,Yes,Yes,No,Yes,No
263,Indrans Hayre,Male,Atwal Inc,Single,2500,Kolkata,Salem,Balasubramanian,427453,No,Yes,Yes,Yes,Yes,No,Yes
721,Uthkarsh Dave,Male,Mahajan Ltd,Single,2300,Paschim Bardhaman,Bhalswa Jahangir Pur,Sagar Marg,718720,No,Yes,No,Yes,No,Yes,Yes
648,Vritika Jani,Male,Raman-Rattan,Double,2300,Dakshin Dinajpur,Nagpur,Bobal Circle,640738,No,Yes,Yes,Yes,No,Yes,No
57,Riaan Buch,Female,Ahluwalia Inc,Double,2200,Nadia,Erode,Seshadri Street,382783,No,No,Yes,Yes,Yes,No,Yes
135,Emir Sagar,Female,Savant-Venkatesh,Single,2500,Paschim Bardhaman,Bhubaneswar,Sanghvi Street,546652,Yes,Yes,Yes,No,No,Yes,Yes
0,Ojas Mall,Male,"Bhardwaj, Yohannan and Bal",Double,2500,Howrah,Buxar,Sengupta,545276,Yes,No,Yes,Yes,Yes,No,No
140,Eva Garg,Male,Sachdeva-Issac,Copper,2500,Howrah,Raebareli,Hayer Marg,322459,Yes,No,No,Yes,No,Yes,No
134,Shalv Chad,Female,Basu-Yogi,Copper,2200,Bankura,Patna,Chand Zila,40826,Yes,No,No,No,Yes,No,No
955,Shray Bail,Female,Ramakrishnan Inc,Single,2500,Hooghly,Chittoor,Tiwari Marg,939962,No,No,Yes,No,No,Yes,Yes
147,Prisha Sachdev,Male,Kibe-Choudhary,Double,2400,Purba Medinipur,Chinsurah,Ramesh Circle,840211,No,No,No,Yes,No,Yes,No
225,Ahana  Bir,Male,"Wadhwa, Walla and Reddy",Single,2300,Kalimpong,Khora ,Buch,580854,Yes,No,No,No,Yes,No,Yes
734,Ishita Kale,Male,"Deshpande, Raj and Balasubramanian",Double,2200,Darjeeling,Durgapur,Edwin Marg,994543,No,No,No,Yes,Yes,No,No
655,Inaaya  Manne,Male,Dugar-Apte,Copper,2000,Dakshin Dinajpur,Karaikudi,Chacko Road,723915,Yes,No,Yes,Yes,No,Yes,Yes
43,Zara Kumar,Female,"Varghese, Dube and Barman",Copper,2200,Howrah,Amritsar,Chawla Path,362150,Yes,Yes,Yes,No,Yes,No,Yes
91,Kimaya Sekhon,Male,Kala-Sule,Single,2500,Cooch Behar,Nadiad,Wagle Marg,259988,Yes,No,No,No,Yes,No,No
125,Vedika Mall,Female,Rajagopal and Sons,Copper,2300,Uttar Dinajpur,South Dumdum,Venkataraman,506936,No,No,No,Yes,Yes,No,Yes
829,Nitya Chad,Female,"Vasa, Sem and Chada",Copper,2400,Howrah,Bulandshahr,Ramaswamy Marg,256910,No,No,No,Yes,Yes,No,Yes
503,Yuvaan Sanghvi,Male,"Badal, Tank and Chaudhary",Single,2300,Purba Bardhaman,Bhagalpur,Tripathi Zila,911354,No,Yes,No,Yes,No,Yes,Yes
602,Arnav Kapadia,Male,Bawa Ltd,Single,2300,Darjeeling,Kollam,Kota Chowk,666029,No,Yes,No,Yes,Yes,No,Yes
3,Kashvi Sibal,Male,Khatri and Sons,Copper,2300,Hooghly,Tadepalligudem,Comar Circle,454792,Yes,No,No,Yes,No,Yes,No
928,Saanvi Garde,Male,Doctor LLC,Single,2400,North 24 Parganas,Mau,Suri,912170,Yes,No,No,Yes,No,Yes,Yes
436,Ranbir Bhalla,Male,Bedi LLC,Copper,2400,Bankura,Khandwa,Ranganathan Path,823363,No,No,Yes,No,No,Yes,Yes
363,Damini Sharaf,Female,Kakar Group,Double,2000,Purulia,Amroha,Char Marg,164541,No,No,Yes,No,No,Yes,No
692,Zaina Gala,Male,Sandal Inc,Copper,2100,Paschim Medinipur,Mango,Bhattacharyya Marg,747410,No,No,Yes,Yes,No,Yes,Yes
834,Taimur Sankar,Male,Sheth-Sharaf,Single,2200,Kalimpong,Erode,Borra Marg,147652,No,No,No,Yes,Yes,No,Yes
117,Vihaan Bava,Female,Tella-Sahota,Double,2300,Kolkata,Sagar,Raju Nagar,59575,Yes,Yes,No,Yes,Yes,No,No
279,Hiran Tata,Female,"Bava, Bansal and Hegde",Double,2200,Purba Bardhaman,Mango,Dada Zila,760016,Yes,Yes,Yes,Yes,No,Yes,No
502,Uthkarsh Mahajan,Female,"Kothari, Bala and Devi",Copper,2100,Jhargram,Ahmednagar,Edwin Street,504422,Yes,Yes,Yes,No,No,Yes,No
150,Renee Chadha,Female,"Sagar, Rege and Balasubramanian",Double,2300,Hooghly,Srikakulam,Golla Street,586834,No,No,No,No,Yes,No,No
345,Zaina Chaudry,Female,"Gupta, Kapadia and Bali",Double,2100,Jhargram,Kottayam,Chaudhry,13595,No,No,No,Yes,Yes,No,Yes
508,Jayesh Deshmukh,Female,Konda Ltd,Double,2500,Hooghly,Nadiad,Dalal Path,608464,No,No,No,No,No,Yes,No
131,Dhanuk Bhatti,Female,Sarin and Sons,Copper,2400,Darjeeling,Serampore,Shukla,474670,No,No,No,No,Yes,No,Yes
729,Hrishita Gill,Male,Korpal Group,Single,2000,South 24 Parganas,Guwahati,Lalla Road,359896,Yes,Yes,No,Yes,No,Yes,No
757,Stuvan Agrawal,Female,"Seth, Dhillon and Varghese",Single,2400,North 24 Parganas,Warangal,Chaudhary Ganj,398423,Yes,No,Yes,Yes,Yes,No,Yes
641,Vedika Suresh,Male,Kala Group,Single,2400,Hooghly,Udaipur,Jayaraman Marg,541652,No,Yes,Yes,Yes,No,Yes,Yes
625,Elakshi Grover,Male,Date Inc,Double,2500,Purulia,Thiruvananthapuram,Upadhyay Zila,6369,Yes,Yes,Yes,No,Yes,No,Yes
191,Inaaya  Sastry,Female,Tara LLC,Copper,2100,Howrah,Tiruppur,Mane Chowk,476300,No,Yes,Yes,No,Yes,No,Yes
694,Tejas Sarna,Male,"Sridhar, Salvi and Atwal",Double,2200,Paschim Bardhaman,Jhansi,Varughese Circle,302957,No,No,No,No,No,Yes,No
724,Neelofar Sodhi,Female,Chowdhury LLC,Single,2200,Jalpaiguri,Cuttack,Chatterjee Zila,31129,Yes,Yes,Yes,No,Yes,No,No
941,Aarna Sabharwal,Female,"Gole, Gera and Thaker",Single,2000,Dakshin Dinajpur,Jhansi,Mane Circle,9464,No,Yes,No,No,Yes,No,No
317,Oorja Rajan,Female,Joshi Inc,Single,2500,Kolkata,Mathura,Sankar Street,162126,Yes,Yes,Yes,Yes,No,Yes,Yes
516,Mamooty Batta,Female,"Kar, Khurana and Singh",Copper,2500,Alipurduar,Jhansi,Lanka Circle,538181,No,Yes,No,Yes,No,Yes,Yes
16,Zoya Vohra,Male,"Devi, Din and Dhaliwal",Single,2200,South 24 Parganas,Khandwa,Basak Ganj,108678,Yes,No,No,No,Yes,No,Yes
768,Kaira Tank,Female,Kanda-Vasa,Copper,2500,Dakshin Dinajpur,Nangloi Jat,Vaidya Ganj,488825,Yes,No,No,Yes,No,Yes,Yes
687,Dishani Bhandari,Female,Krish PLC,Copper,2100,Murshidabad,Dehri,Sachar Ganj,542092,Yes,Yes,No,No,Yes,No,Yes
185,Rasha Chaudhuri,Male,Bora and Sons,Double,2400,Kolkata,Kalyan-Dombivli,Zachariah Circle,626583,Yes,No,No,Yes,Yes,No,No
758,Kiara Bobal,Female,Madan PLC,Single,2500,Hooghly,Farrukhabad,Soman Nagar,931006,No,Yes,Yes,No,Yes,No,Yes
244,Kavya Vasa,Female,"Jain, Bala and Chandran",Copper,2400,South 24 Parganas,Dhule,Magar Road,251872,Yes,Yes,Yes,Yes,Yes,No,No
823,Damini Agarwal,Male,Chokshi Inc,Copper,2200,Paschim Medinipur,Bellary,Dasgupta Nagar,961256,Yes,No,Yes,No,No,Yes,Yes
200,Biju Johal,Female,Gokhale-Chakrabarti,Copper,2300,Uttar Dinajpur,Pallavaram,Sridhar Circle,943669,Yes,No,Yes,No,No,Yes,No
255,Shlok Rastogi,Female,Raju and Sons,Single,2300,Uttar Dinajpur,Ludhiana,Ganesh Marg,797365,Yes,No,No,No,Yes,No,Yes
927,Ishaan Mani,Male,De PLC,Double,2500,Uttar Dinajpur,Saharsa,Buch Chowk,997653,Yes,Yes,Yes,No,Yes,No,Yes
250,Kimaya Soni,Female,"Srivastava, Ganesan and Raja",Copper,2400,Hooghly,Karaikudi,Iyer Ganj,557498,No,Yes,No,No,Yes,No,No
287,Manikya Chander,Male,"Toor, Sabharwal and Seth",Double,2300,Purba Bardhaman,Bulandshahr,Ramesh Marg,390654,No,No,Yes,No,Yes,No,No
812,Prisha Bhandari,Female,Shan LLC,Single,2500,Birbhum,Ramagundam,Shetty Marg,190121,Yes,Yes,Yes,No,No,Yes,Yes
420,Jhanvi Devan,Female,"Bir, Lal and Date",Double,2200,Paschim Bardhaman,Aligarh,Choudhury Chowk,513151,No,No,No,No,Yes,No,Yes
641,Neelofar Mand,Male,Mandal Group,Single,2100,Paschim Bardhaman,Durgapur,Bhargava Chowk,691959,No,No,No,Yes,No,Yes,Yes
983,Jivin Kapadia,Male,Jaggi PLC,Copper,2400,Paschim Medinipur,Ranchi,Hari Circle,142649,Yes,Yes,Yes,No,No,Yes,Yes
703,Manjari Wali,Female,Borah-Sabharwal,Copper,2200,Kolkata,Morbi,Chana Chowk,242183,No,Yes,Yes,Yes,No,Yes,No
902,Elakshi Shetty,Male,Sathe-Atwal,Double,2000,Nadia,Agartala,Sachdeva,284073,Yes,No,Yes,No,No,Yes,Yes
222,Nishith Kari,Male,Goel-Viswanathan,Copper,2500,Birbhum,Ahmedabad,Khosla Street,508151,No,Yes,No,No,No,Yes,Yes
431,Lakshit Apte,Female,Bora and Sons,Copper,2200,North 24 Parganas,Miryalaguda,Jani Zila,839391,Yes,No,No,No,Yes,No,Yes
907,Tarini Krish,Male,Brahmbhatt-Sarna,Single,2000,Paschim Medinipur,Vijayanagaram,Grover Chowk,474317,No,No,No,Yes,Yes,No,No
380,Taimur Dixit,Female,"Sanghvi, Shenoy and Sodhi",Copper,2500,Nadia,Gopalpur,Brahmbhatt Marg,778981,No,No,No,No,Yes,No,Yes
556,Zara Chaudhry,Male,"Roy, Kapoor and Desai",Single,2500,Kolkata,Mathura,Bhat Nagar,243023,No,No,No,Yes,No,Yes,Yes
307,Samiha Wagle,Male,Deo LLC,Single,2400,Bankura,Kurnool,Mani Circle,158192,Yes,No,Yes,Yes,No,Yes,Yes
295,Pari Babu,Male,"Kar, Brahmbhatt and Devi",Copper,2200,South 24 Parganas,Bhimavaram,Korpal Zila,7874,Yes,Yes,No,No,Yes,No,No
59,Neelofar Balan,Male,Saran LLC,Single,2100,Paschim Medinipur,Sultan Pur Majra,Deep Nagar,911994,Yes,Yes,Yes,No,No,Yes,Yes
911,Eshani Baria,Male,"Raju, Babu and Madan",Double,2500,Kalimpong,Jehanabad,Sibal,138537,Yes,No,No,No,Yes,No,No
453,Prisha Ramanathan,Female,Gara-Madan,Copper,2500,Bankura,Dehri,Dasgupta Path,149327,Yes,No,No,No,No,Yes,No
689,Fateh Bhardwaj,Male,Ranganathan-Bal,Single,2300,Malda,Etawah,Som Ganj,987394,No,No,Yes,Yes,No,Yes,No
30,Prerak Acharya,Female,Dhaliwal Ltd,Single,2000,Alipurduar,Mumbai,Rao Zila,309492,No,Yes,Yes,Yes,Yes,No,No
144,Lakshit Soman,Female,"Bhatnagar, Thakkar and Bedi",Single,2400,Malda,Raurkela Industrial Township,Swaminathan Street,540739,Yes,Yes,Yes,No,No,Yes,Yes
931,Ayesha Sarraf,Male,"Sarraf, Bansal and Chad",Single,2000,Paschim Bardhaman,Allahabad,Jhaveri Marg,564024,Yes,Yes,No,Yes,Yes,No,No
227,Lakshay Sethi,Male,Cheema PLC,Single,2300,Purba Bardhaman,Kakinada,Manda Road,653732,No,No,No,Yes,No,Yes,No
899,Hazel Dugal,Male,"Saini, Hegde and Garg",Double,2500,Alipurduar,Kolhapur,Kaur Ganj,361235,Yes,No,No,No,No,Yes,Yes
841,Hazel Walia,Female,"Handa, Korpal and Cheema",Single,2400,Paschim Medinipur,Guntur,Samra Marg,136946,No,Yes,Yes,Yes,No,Yes,No
655,Navya Hayer,Female,Soman LLC,Single,2200,Uttar Dinajpur,Jodhpur,Sridhar Marg,661663,No,Yes,No,No,Yes,No,Yes
772,Vritika Master,Female,"Agarwal, Kala and Sethi",Double,2000,Hooghly,Kamarhati,Raman,920522,Yes,Yes,Yes,Yes,No,Yes,No
389,Chirag Choudhury,Female,"Sachdev, Kapadia and Sani",Single,2200,Paschim Bardhaman,Ambattur,Walla Chowk,338871,No,No,Yes,Yes,Yes,No,No
983,Mannat Chandran,Male,"Dass, Dewan and Toor",Single,2300,Paschim Medinipur,Bhiwani,Setty,327674,Yes,Yes,Yes,No,No,Yes,No
73,Kanav Kale,Female,"Ghosh, Srinivas and Tara",Single,2500,Hooghly,Raichur,Gokhale Ganj,753142,No,Yes,No,No,No,Yes,Yes
341,Zain Contractor,Female,"Kanda, Kulkarni and Vyas",Single,2300,Kolkata,Alwar,Saxena Circle,58428,No,Yes,No,No,Yes,No,No
696,Ehsaan Shroff,Female,Dey-Hayre,Copper,2000,Cooch Behar,Aizawl,Soman Street,281563,No,No,No,No,No,Yes,Yes
313,Purab Chandran,Male,Grover Ltd,Copper,2100,Jhargram,Berhampur,Varma Path,863626,No,No,No,Yes,Yes,No,No
960,Shalv Devan,Female,Golla-Kapur,Double,2400,Hooghly,Gwalior,Kurian Nagar,229535,No,Yes,Yes,Yes,No,Yes,No
46,Rati Gopal,Female,Sachdeva-Kapoor,Copper,2200,Nadia,Jaipur,Ganesh Marg,251843,No,Yes,No,Yes,Yes,No,No
447,Farhan Bhatnagar,Male,"Tata, Kumer and Sura",Double,2000,Hooghly,Karaikudi,Shroff Street,584566,Yes,No,No,Yes,No,Yes,Yes
532,Tara Raja,Female,"Arya, Krishnamurthy and Kala",Double,2200,Kalimpong,Davanagere,Thaman Street,591111,Yes,No,Yes,No,Yes,No,Yes
297,Aaryahi Bahl,Male,Toor-Rout,Double,2100,Bankura,Proddatur,Rajan,251442,No,No,No,No,Yes,No,No
848,Jivin Bali,Male,"Chowdhury, Bhagat and Bhat",Single,2500,Hooghly,Barasat,Sangha Road,343782,Yes,Yes,Yes,Yes,No,Yes,Yes
313,Abram Ganesh,Female,"Joshi, Chacko and Amble",Single,2500,Nadia,Maheshtala,Lalla Street,99109,Yes,Yes,Yes,No,No,Yes,Yes
952,Jiya Mane,Male,Raju-Khanna,Double,2200,Kalimpong,Singrauli,Upadhyay Ganj,475621,No,No,No,Yes,Yes,No,No
386,Kavya Varty,Female,"Hayre, Zachariah and Rana",Single,2400,Nadia,Ongole,Datta,715028,Yes,No,Yes,No,Yes,No,No
673,Hiran Borra,Female,"Lala, Sha and Kurian",Double,2000,Nadia,Hajipur,Iyengar Path,59955,No,Yes,Yes,Yes,No,Yes,Yes
959,Gokul Edwin,Male,"Sarma, Ram and Chaudhuri",Copper,2100,Alipurduar,Buxar,Rajagopal Ganj,972147,No,No,Yes,Yes,No,Yes,No
368,Ranbir Badami,Female,Wagle-Shan,Double,2500,Birbhum,Sambhal,Dey Path,741567,Yes,No,No,Yes,No,Yes,No
358,Alisha Chander,Female,Anand-Krishnan,Copper,2400,South 24 Parganas,Saharanpur,Master Ganj,6045,Yes,No,Yes,No,No,Yes,Yes
737,Divij Kurian,Female,Issac Ltd,Double,2100,Malda,Loni,Gour,454829,Yes,Yes,Yes,No,Yes,No,No
768,Vidur Devi,Female,"Dewan, Bakshi and Dhawan",Copper,2400,Malda,Varanasi,Varty Road,185925,Yes,Yes,Yes,No,Yes,No,No
550,Madhup Ghose,Male,"Thakur, Bhasin and Bhatti",Single,2500,Purba Medinipur,Hospet,Gokhale Chowk,453493,No,No,Yes,No,No,Yes,Yes
839,Samiha Kamdar,Female,Cheema-Saxena,Double,2300,Hooghly,Dehradun,Rau Path,98416,Yes,No,Yes,Yes,No,Yes,Yes
470,Prerak Zachariah,Female,Dugar-Mahajan,Copper,2100,Cooch Behar,Kanpur,Desai Road,663838,Yes,Yes,No,Yes,No,Yes,No
260,Nakul Vig,Female,Sangha-Sodhi,Copper,2400,Purulia,Ujjain,Dani Path,451130,No,Yes,Yes,No,Yes,No,No
973,Hrishita Khatri,Male,Loyal and Sons,Single,2500,Alipurduar,Gandhinagar,Gole Chowk,847603,No,Yes,No,No,Yes,No,Yes
738,Badal Babu,Female,"Krishnamurthy, Dua and Bali",Single,2300,Howrah,Amaravati,Rajan Ganj,65912,Yes,Yes,Yes,Yes,No,Yes,No
500,Vidur Sethi,Female,"Shenoy, Hegde and Shenoy",Copper,2200,Darjeeling,Howrah,Choudhary Chowk,588642,Yes,Yes,Yes,No,Yes,No,Yes
100,Divyansh Golla,Male,"Kar, Thaker and Mall",Copper,2000,Howrah,Pudukkottai,Kapoor Road,742735,Yes,No,No,No,Yes,No,No
664,Kavya Chadha,Male,"Sagar, Wali and Dash",Copper,2300,Purulia,Phusro,Kalla,166317,Yes,Yes,No,Yes,Yes,No,Yes
969,Ishaan Sastry,Male,Balakrishnan and Sons,Copper,2400,Dakshin Dinajpur,Tirunelveli,Bedi Nagar,747040,Yes,No,No,No,No,Yes,No
658,Aaina Agate,Male,"Ranganathan, Bajwa and Tandon",Copper,2100,Jhargram,Satara,Kata Circle,666074,Yes,No,No,No,Yes,No,No
988,Nirvaan Cheema,Male,Bali Inc,Single,2000,Jalpaiguri,Morena,Char Ganj,317594,Yes,Yes,Yes,Yes,Yes,No,No
743,Ayesha Gade,Female,Walia-Bava,Copper,2500,Malda,Shivpuri,Krish Zila,88241,Yes,No,No,No,No,Yes,Yes
841,Inaaya  Mandal,Female,Batta-Sabharwal,Single,2300,Jalpaiguri,Satna,Dhar Path,533202,Yes,Yes,Yes,No,Yes,No,No
531,Vaibhav Ganesh,Female,Krishnan-Dubey,Copper,2300,Bankura,Patiala,Chana Marg,429728,No,No,Yes,Yes,Yes,No,Yes
155,Bhavin Chakrabarti,Female,Soman Inc,Copper,2400,Purulia,Darbhanga,Tak Street,109685,No,Yes,Yes,Yes,No,Yes,Yes
578,Jivin Ramanathan,Female,Thaker-Chopra,Single,2300,Purulia,Tumkur,Bora Nagar,834654,No,Yes,No,No,Yes,No,No
390,Darshit Saraf,Female,Aurora PLC,Single,2000,South 24 Parganas,Alwar,Acharya Nagar,685553,No,No,Yes,Yes,Yes,No,No
584,Darshit Jaggi,Male,"Sachdeva, Lall and Lad",Single,2300,Dakshin Dinajpur,Sikar,Tak Chowk,763629,No,Yes,No,No,Yes,No,Yes
471,Prisha Ratti,Female,Bawa-Bali,Single,2300,Purba Medinipur,Shivpuri,Mandal Ganj,920445,No,Yes,No,Yes,No,Yes,Yes
219,Taimur Ramesh,Female,Shere PLC,Single,2000,Purba Medinipur,Gurgaon,Sehgal Marg,246842,Yes,Yes,Yes,No,Yes,No,Yes
459,Diya Wason,Male,Arya PLC,Copper,2500,Jalpaiguri,Agartala,Wali Circle,770544,No,Yes,No,Yes,Yes,No,Yes
96,Uthkarsh Bajaj,Female,"Koshy, Sethi and Soni",Copper,2000,Nadia,Bikaner,Behl Path,666840,Yes,Yes,Yes,Yes,Yes,No,No
710,Aarav Kade,Male,Sharaf and Sons,Copper,2300,Cooch Behar,Asansol,Lad,805880,Yes,No,No,No,No,Yes,Yes
489,Miraya Mallick,Male,Tiwari PLC,Double,2000,Purulia,Bareilly,Divan Zila,574235,No,No,No,Yes,No,Yes,Yes
212,Mannat Borra,Female,Dube Inc,Double,2400,Howrah,Munger,Subramaniam,331885,No,No,Yes,No,No,Yes,No
997,Yashvi Som,Female,"Brar, Wason and Rao",Single,2100,Kolkata,Jamnagar,Bhandari Zila,32645,Yes,Yes,No,Yes,Yes,No,Yes
718,Vritika Chowdhury,Female,Rajan Ltd,Double,2200,Birbhum,Kirari Suleman Nagar,Chander Chowk,471557,No,Yes,Yes,No,Yes,No,Yes
158,Alia Ahuja,Male,Trivedi PLC,Copper,2400,Dakshin Dinajpur,Srinagar,Thaker Nagar,101867,No,Yes,No,No,No,Yes,Yes
303,Ahana  Manda,Male,Tak PLC,Copper,2400,Paschim Medinipur,Shahjahanpur,Singhal Path,363255,Yes,No,Yes,No,No,Yes,Yes
414,Kiaan Madan,Female,"Venkataraman, Kanda and Sankar",Single,2200,Murshidabad,Allahabad,Babu Chowk,381715,No,Yes,Yes,No,Yes,No,Yes
83,Armaan Kala,Male,"Bhagat, Andra and Choudhury",Copper,2100,Nadia,Hosur,Soman Nagar,378567,No,Yes,Yes,No,Yes,No,No
627,Kismat Setty,Male,"Kanda, Sekhon and Issac",Single,2500,Paschim Bardhaman,Chennai,Bandi Ganj,408597,Yes,Yes,No,No,Yes,No,No
45,Arnav Chawla,Female,Chopra-Shetty,Double,2200,Paschim Bardhaman,Kumbakonam,Sood Ganj,840778,Yes,No,No,No,Yes,No,Yes
617,Suhana Malhotra,Male,"Gaba, Dey and Kant",Single,2000,Nadia,Korba,Borra Nagar,290176,No,Yes,Yes,No,Yes,No,No
301,Nitara Thaker,Male,"Bhatt, Johal and Golla",Double,2000,Jhargram,Tezpur,Ravel Road,505414,No,Yes,No,No,Yes,No,Yes
287,Emir Khanna,Female,Sood LLC,Double,2500,Alipurduar,Guwahati,Kaul Marg,501534,No,Yes,Yes,No,Yes,No,No
281,Armaan Bhargava,Female,Sabharwal-Choudhary,Copper,2000,Cooch Behar,Bhiwani,Thaman Zila,272655,Yes,No,Yes,No,Yes,No,Yes
